"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle","DerivedDate","hhmmss","DayCat"
"1974",1974,"@CruManagement If you could send us a DM with your booking reference number, the name of the booker and the email a… https://t.co/9U7US6UUrw",FALSE,0,"CruManagement","2018/01/05 20:18:00",TRUE,9.49e+17,9.49e+17,2455975899,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","if you could send us a dm with your booking reference number the name of the booker and the email a…","@bookings",2018-01-05 20:18:00,20:18:00,"Night"
"1975",1975,"@juancarlito88 I'm so sorry that you haven't had a reply. I understand that the queue you were in would have been v… https://t.co/So32wQhobG",FALSE,0,"juancarlito88","2018/01/05 19:53:00",TRUE,9.49e+17,9.49e+17,15759655,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","sadness","im so sorry that you havent had a reply i understand that the queue you were in would have been v…","@bookings",2018-01-05 19:53:00,19:53:00,"Night"
"1976",1976,"@DaveWitts @Duggy33 @easyJet Booking them tonight mate.",FALSE,1,"DaveWitts","2018/01/05 19:51:00",FALSE,9.49e+17,9.49e+17,19997135,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andychanz",0,FALSE,FALSE,NA,NA,"positive","unknown","booking them tonight mate","@bookings",2018-01-05 19:51:00,19:51:00,"Night"
"1977",1977,"@CatherineJBott Hi Catherine, please can you DM us your booking reference, flight number, flight date, your phone n… https://t.co/SV8kUQuL9e",FALSE,0,"CatherineJBott","2018/01/05 19:45:00",TRUE,9.49e+17,9.49e+17,17837415,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","hi catherine please can you dm us your booking reference flight number flight date your phone n…","@bookings",2018-01-05 19:45:00,19:45:00,"Night"
"1978",1978,"@DHiggz10 Sorry to hear this Darren. If you would be kind enough to send us a DM with your booking ref number, e-ma… https://t.co/5cPu8Ohe3x",FALSE,0,"DHiggz10","2018/01/05 19:37:00",TRUE,9.49e+17,9.49e+17,341139743,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","sorry to hear this darren if you would be kind enough to send us a dm with your booking ref number ema…","@bookings",2018-01-05 19:37:00,19:37:00,"Night"
"1979",1979,"@DeeLights101 Can you please send a DM with your booking reference number, the name of the booker and the email add… https://t.co/lW5E7F1fLs",FALSE,0,"DeeLights101","2018/01/05 19:32:00",TRUE,9.49e+17,9.49e+17,9.26e+17,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","can you please send a dm with your booking reference number the name of the booker and the email add…","@bookings",2018-01-05 19:32:00,19:32:00,"Night"
"1980",1980,"@NYLonGirl @Arroyoje @easyJet Serves you right for booking onward travel so close to your flight <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"NYLonGirl","2018/01/05 19:20:00",FALSE,9.49e+17,9.49e+17,22387682,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeCessnaPilot",0,FALSE,FALSE,NA,NA,"negative","joy","serves you right for booking onward travel so close to your flight ","@bookings",2018-01-05 19:20:00,19:20:00,"Night"
"1981",1981,"@loupeelou75 Sorry to hear this Louise. Could you possibly private message us the booking ref along with the email… https://t.co/cQ7MURuC6m",FALSE,0,"loupeelou75","2018/01/05 18:45:00",TRUE,9.49e+17,9.49e+17,3308718460,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","sorry to hear this louise could you possibly private message us the booking ref along with the email…","@bookings",2018-01-05 18:45:00,18:45:00,"Evening"
"1982",1982,"@KostasMantzaris Please send a DM with your booking reference number, the name of the booker and the email address… https://t.co/gidJ6r1AlH",FALSE,0,"KostasMantzaris","2018/01/05 18:41:00",TRUE,9.49e+17,9.49e+17,60092888,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","please send a dm with your booking reference number the name of the booker and the email address…","@bookings",2018-01-05 18:41:00,18:41:00,"Evening"
"1983",1983,"@Jamesgoodill I'm sorry about this James. If you can clear your browsing history/cache then try booking again pleas… https://t.co/jqHjEQ8dBk",FALSE,0,"Jamesgoodill","2018/01/05 18:14:00",TRUE,9.49e+17,9.49e+17,19600181,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry about this james if you can clear your browsing historycache then try booking again pleas…","@bookings",2018-01-05 18:14:00,18:14:00,"Evening"
"1984",1984,"@enzosebastianiv Hi Enzo, I'm sorry to hear that happened. Please can you DM us your booking reference, the booker'… https://t.co/WiathmKGJB",FALSE,0,"enzosebastianiv","2018/01/05 18:03:00",TRUE,9.49e+17,9.49e+17,58987667,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","hi enzo im sorry to hear that happened please can you dm us your booking reference the booker…","@bookings",2018-01-05 18:03:00,18:03:00,"Evening"
"1985",1985,"@161_manni If you could DM us your booking reference, the name of the booker and the email address that was used to… https://t.co/dtKqw8fvzR",FALSE,0,"161Meneza","2018/01/05 17:44:00",TRUE,9.49e+17,9.49e+17,744258018,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","if you could dm us your booking reference the name of the booker and the email address that was used to…","@bookings",2018-01-05 17:44:00,17:44:00,"Evening"
"1986",1986,"@fidge1978 Did you manage to check in again Andrea? For more information on checking in please click here -… https://t.co/bdD1dQVWLE",FALSE,0,"fidge1978","2018/01/05 17:39:00",TRUE,9.49e+17,9.49e+17,337389489,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","did you manage to check in again andrea for more information on checking in please click here …","@bookings",2018-01-05 17:39:00,17:39:00,"Evening"
"1987",1987,"@Stewart_Holt Yes Stewart. Simply add an infant to the booking using any random gender, random name, and random dat… https://t.co/it1ufmd4Vk",FALSE,0,"Stewart_Holt","2018/01/05 17:12:00",TRUE,9.49e+17,9.49e+17,20617010,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","yes stewart simply add an infant to the booking using any random gender random name and random dat…","@bookings",2018-01-05 17:12:00,17:12:00,"Evening"
"1988",1988,"@easyJet please assist, I have a booking for 11 flights and I am trying to book seats but keep getting the followin… https://t.co/KGngQQJuOR",FALSE,0,"easyJet","2018/01/05 17:02:00",TRUE,NA,9.49e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loupeelou75",0,FALSE,FALSE,NA,NA,"neutral","joy","please assist i have a booking forflights and i am trying to book seats but keep getting the followin…","@bookings",2018-01-05 17:02:00,17:02:00,"Evening"
"1989",1989,"@donnajeff Boarding passes do not show if you have hold luggage added to your booking Donna. This will be in our sy… https://t.co/0hznIvJLgk",FALSE,0,"donnajeff","2018/01/05 16:41:00",TRUE,9.49e+17,9.49e+17,28303077,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","boarding passes do not show if you have hold luggage added to your booking donna this will be in our sy…","@bookings",2018-01-05 16:41:00,16:41:00,"Evening"
"1990",1990,"@LeekyB83 I'm sorry to hear that Claire, if you can send us a DM with the booking ref no, the name of the person wh… https://t.co/dnUNhrCn4S",FALSE,0,"LeekyB83","2018/01/05 16:31:00",TRUE,9.49e+17,9.49e+17,547828269,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear that claire if you can send us a dm with the booking ref no the name of the person wh…","@bookings",2018-01-05 16:31:00,16:31:00,"Evening"
"1991",1991,"@missdamiller If you would be kind enough to DM us Diana with your booking ref number, e-mail and name of booker I… https://t.co/izLF2d5uDU",FALSE,1,"missdamiller","2018/01/05 16:07:00",TRUE,9.49e+17,9.49e+17,182198762,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","if you would be kind enough to dm us diana with your booking ref number email and name of booker i…","@bookings",2018-01-05 16:07:00,16:07:00,"Evening"
"1992",1992,"@easyJet I did this ages ago so I don't get your marketing emails. The problem is this particular email about the a… https://t.co/FQ5hb8tjTC",FALSE,0,"easyJet","2018/01/05 15:48:00",TRUE,9.49e+17,9.49e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","piecesofelle",0,FALSE,FALSE,NA,NA,"negative","sadness","i did this ages ago so i dont get your marketing emails the problem is this particular email about the a…","@bookings",2018-01-05 15:48:00,15:48:00,"Noon"
"1993",1993,"RT @Marko186: @Opodo_UK Hi, I have checked in for my return flight with easyjet, the outward leg with @Condor - booking 1413647547 still wo…",FALSE,0,NA,"2018/01/05 15:28:00",FALSE,NA,9.49e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrandiO11580060",3,TRUE,FALSE,NA,NA,"negative","unknown","hi i have checked in for my return flight with easyjet the outward leg withbookingstill wo…","@bookings",2018-01-05 15:28:00,15:28:00,"Noon"
"1994",1994,"How do I remove two people off my booking and change it to another flight @easyJet",FALSE,0,NA,"2018/01/05 15:07:00",FALSE,NA,9.49e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","colinrichards2",0,FALSE,FALSE,NA,NA,"negative","unknown","how do i remove two people off my booking and change it to another flight","@bookings",2018-01-05 15:07:00,15:07:00,"Noon"
"1995",1995,"@OOrovwuje Very sorry to hear about this Onos. If you could private message us the booking reference, along with th… https://t.co/MKCkExcNfR",FALSE,0,"OOrovwuje","2018/01/05 14:58:00",TRUE,9.49e+17,9.49e+17,4099535416,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","very sorry to hear about this onos if you could private message us the booking reference along with th…","@bookings",2018-01-05 14:58:00,14:58:00,"Noon"
"1996",1996,"@easyJet hi I have amended my booking how on earth do I re check in ????",FALSE,0,"easyJet","2018/01/05 13:30:00",FALSE,NA,9.49e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fidge1978",0,FALSE,FALSE,NA,NA,"positive","unknown","hi i have amended my booking how on earth do i re check in","@bookings",2018-01-05 13:30:00,13:30:00,"Noon"
"1997",1997,"@easyJet I need to change booking for my wife and infant from 9th to 21st January but they are with me on same ticket",FALSE,0,"easyJet","2018/01/05 13:20:00",FALSE,NA,9.49e+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","pitero2081",0,FALSE,FALSE,NA,NA,"negative","unknown","i need to change booking for my wife and infant from th to st january but they are with me on same ticket","@bookings",2018-01-05 13:20:00,13:20:00,"Noon"
"1998",1998,"@easyJet why havent a recieved my booking confrimation email yet? I booked my flights a few hours ago...",FALSE,0,"easyJet","2018/01/05 13:19:00",FALSE,NA,9.49e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","april___x1",0,FALSE,FALSE,NA,NA,"positive","unknown","why havent a recieved my booking confrimation email yet i booked my flights a few hours ago","@bookings",2018-01-05 13:19:00,13:19:00,"Noon"
"1999",1999,"@_Joe Really sorry to hear this Joe. If you send me your booking reference number, email used in the booking and th… https://t.co/ssuopiyBxL",FALSE,0,"_Joe","2018/01/05 13:08:00",TRUE,9.49e+17,9.49e+17,812649,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","really sorry to hear this joe if you send me your booking reference number email used in the booking and th…","@bookings",2018-01-05 13:08:00,13:08:00,"Noon"
"2000",2000,"@easyJet is it possible change booking for 1 person + infant from Tuesday 9th to 21st but other person will keep the booking?",FALSE,0,"easyJet","2018/01/05 12:57:00",FALSE,NA,9.49e+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","pitero2081",0,FALSE,FALSE,NA,NA,"positive","unknown","is it possible change booking forpersoninfant from tuesday th to st but other person will keep the booking","@bookings",2018-01-05 12:57:00,12:57:00,"Noon"
"2001",2001,"@WhatDontIGot I'm really sorry to hear that Nicola. If you would like to DM us your feedback and booking details, w… https://t.co/K25Sd7IcbN",FALSE,0,"WhatDontIGot","2018/01/05 12:51:00",TRUE,9.49e+17,9.49e+17,7.56e+17,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im really sorry to hear that nicola if you would like to dm us your feedback and booking details w…","@bookings",2018-01-05 12:51:00,12:51:00,"Noon"
"2002",2002,"@HollieLight I'm sorry to hear that Hollie. Can you please DM us with your booking ref, booker's name and the email… https://t.co/MdATemn0vF",FALSE,0,"HollieLight","2018/01/05 12:47:00",TRUE,9.49e+17,9.49e+17,262576229,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im sorry to hear that hollie can you please dm us with your booking ref bookers name and the email…","@bookings",2018-01-05 12:47:00,12:47:00,"Noon"
"2003",2003,"@easyJet how do I add a child to my booking?",FALSE,0,"easyJet","2018/01/05 12:46:00",FALSE,NA,9.49e+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sam_sam110681",0,FALSE,FALSE,NA,NA,"negative","unknown","how do i add a child to my booking","@bookings",2018-01-05 12:46:00,12:46:00,"Noon"
"2004",2004,"@RebWadeMorris Could you please send us a DM with your booking reference number for the delayed flight, along with… https://t.co/QFsk3dWoPg",FALSE,0,"RebWadeMorris","2018/01/05 12:43:00",TRUE,9.49e+17,9.49e+17,22820554,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","could you please send us a dm with your booking reference number for the delayed flight along with…","@bookings",2018-01-05 12:43:00,12:43:00,"Noon"
"2005",2005,"@Kristin1406 We would really like to help you with this Kristin. If it would be possible to get the booking details… https://t.co/fa9vqG7f03",FALSE,0,"Kristin1406","2018/01/05 12:26:00",TRUE,9.49e+17,9.49e+17,19985892,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","we would really like to help you with this kristin if it would be possible to get the booking details…","@bookings",2018-01-05 12:26:00,12:26:00,"Noon"
"2006",2006,"@DonnaHalkyard1 Please send me a DM with your booking reference number, the name of the booker and the email addres… https://t.co/npGQRHlNgs",FALSE,0,"DonnaHalkyard1","2018/01/05 12:17:00",TRUE,9.49e+17,9.49e+17,2455796399,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","please send me a dm with your booking reference number the name of the booker and the email addres…","@bookings",2018-01-05 12:17:00,12:17:00,"Noon"
"2007",2007,"@easyJet i booked a flight on 30/12/17 but haven't received my booking confirmation yet, can you resend?",FALSE,0,"easyJet","2018/01/05 12:16:00",FALSE,NA,9.49e+17,38676903,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","missdamiller",0,FALSE,FALSE,NA,NA,"negative","unknown","i booked a flight onbut havent received my booking confirmation yet can you resend","@bookings",2018-01-05 12:16:00,12:16:00,"Noon"
"2008",2008,"@alison_davis24 Please send me your booking reference number, the name of the booker and the email address used in… https://t.co/IJWNHqH80M",FALSE,0,"alison_davis24","2018/01/05 12:16:00",TRUE,9.49e+17,9.49e+17,740937853,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","please send me your booking reference number the name of the booker and the email address used in…","@bookings",2018-01-05 12:16:00,12:16:00,"Noon"
