"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle"
"3435","(39/50) Upon landing at @EDI_Airport in the morning (my @easyJet flight left on time with no issues), I went to fil… https://t.co/4PzsO4Pqk1",FALSE,0,NA,2018-01-11 14:23:52,TRUE,NA,"951459650788085760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHellie",0,FALSE,FALSE,NA,NA,"negative","unknown","upon landing atin the morning myflight left on time with no issues i went to fil…","@flight"
"3436","@Ryanair I'd have flown @easyjet because on the whole it is now a cheaper flight .  I won't use you again and I dou… https://t.co/sZYHzb7Blb",FALSE,0,"Mickii_x",2018-01-11 14:23:32,TRUE,"951458754612035584","951459567266877440","188458673","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mickii_x",0,FALSE,FALSE,NA,NA,"positive","unknown","id have flownbecause on the whole it is now a cheaper flighti wont use you again and i dou…","@flight"
"3437","(37/50) We had been sent a text at 2am telling us that @wow_air had booked us onto a flight at 1pm later that day t… https://t.co/E1AamhhjZb",FALSE,0,NA,2018-01-11 14:22:27,TRUE,NA,"951459293898952704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHellie",0,FALSE,FALSE,NA,NA,"negative","unknown","we had been sent a text at am telling us thathad booked us onto a flight at pm later that day t…","@flight"
"3438","(35/50) By this point, I just wanted to go home and I had completely lost all faith in @wow_air who had STILL not b… https://t.co/XoUlYj19Th",FALSE,0,NA,2018-01-11 14:21:59,TRUE,NA,"951459176349360131",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHellie",0,FALSE,FALSE,NA,NA,"positive","unknown","by this point i just wanted to go home and i had completely lost all faith inwho had still not b…","@flight"
"3439","@easyJet Hi, just trying to download boarding pass for a flight next week but the app isn’t giving me an option ...… https://t.co/SEWuMXsvoD",FALSE,0,"easyJet",2018-01-11 14:12:36,TRUE,NA,"951456816197709824","38676903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marina_Berry",0,FALSE,FALSE,NA,NA,"negative","unknown","hi just trying to download boarding pass for a flight next week but the app isn’t giving me an option …","@flight"
"3440","RT @GLA_Airport: @laurajk7 @easyJet Hi Laura, sorry for the delay in getting back to you. The knife should not have been confiscated. Can y…",FALSE,0,NA,2018-01-11 14:04:13,FALSE,NA,"951454703040319488",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"negative","sadness","hi laura sorry for the delay in getting back to you the knife should not have been confiscated can y…","@flight"
"3441","RT @HollieLight: I've just had a reply from @easyJet who will be refunding me some of the money owed. I will tweet more details once it's f…",FALSE,0,NA,2018-01-11 13:44:16,FALSE,NA,"951449684358369280",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",1,TRUE,FALSE,NA,NA,"positive","unknown","ive just had a reply fromwho will be refunding me some of the money owed i will tweet more details once its f…","@flight"
"3442","RT @SisiAltai: @easyJet How to cancel my flight online? can not find ""cancellation button"". Should be under managing booking,  WHERE is it?",FALSE,0,NA,2018-01-11 13:38:20,FALSE,NA,"951448190569664512",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"negative","unknown","how to cancel my flight online can not find cancellation button should be under managing bookingwhere is it","@flight"
"3443","RT @laurabick4: @easyJet wen u receive appalling service at the airport and flight cancellations complete compensation form to be ignored #…",FALSE,0,NA,2018-01-11 13:37:33,FALSE,NA,"951447992594247680",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",3,TRUE,FALSE,NA,NA,"negative","unknown","wen u receive appalling service at the airport and flight cancellations complete compensation form to be ignored …","@flight"
"3444","@easyJet hi! My work have booked a domestic flight for me using 'Bella' rather than 'Arabella' - will this be an is… https://t.co/5q7dFL2P5J",FALSE,0,"easyJet",2018-01-11 13:34:53,TRUE,NA,"951447323300777984","38676903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bella_Wright_",0,FALSE,FALSE,NA,NA,"neutral","unknown","hi my work have booked a domestic flight for me using bella rather than arabellawill this be an is…","@flight"
"3445","RT @laurabick4: @easyJet wen u receive appalling service at the airport and flight cancellations complete compensation form to be ignored #…",FALSE,0,NA,2018-01-11 13:34:50,FALSE,NA,"951447310768238592",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",3,TRUE,FALSE,NA,NA,"negative","unknown","wen u receive appalling service at the airport and flight cancellations complete compensation form to be ignored …","@flight"
"3446","@easyJet wen u receive appalling service at the airport and flight cancellations complete compensation form to be i… https://t.co/yRWrJP1Qyi",FALSE,0,"easyJet",2018-01-11 13:32:54,TRUE,NA,"951446823520137217","38676903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurabick4",3,FALSE,FALSE,NA,NA,"negative","unknown","wen u receive appalling service at the airport and flight cancellations complete compensation form to be i…","@flight"
"3447","RT @SisiAltai: @easyJet How to cancel my flight online? can not find ""cancellation button"". Should be under managing booking,  WHERE is it?",FALSE,0,NA,2018-01-11 13:24:53,FALSE,NA,"951444807653773312",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"negative","unknown","how to cancel my flight online can not find cancellation button should be under managing bookingwhere is it","@flight"
"3448","RT @ShabadChawla: @easyJet Flight cancelled. Expense claim denied. Email doesn't accept replies. Web chat offline. No answer on the phone.…",FALSE,0,NA,2018-01-11 13:21:46,FALSE,NA,"951444021897031682",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"negative","unknown","flight cancelled expense claim denied email doesnt accept replies web chat offline no answer on the phone…","@flight"
"3449","@easyJet How to cancel my flight online? can not find ""cancellation button"". Should be under managing booking,  WHERE is it?",FALSE,0,"easyJet",2018-01-11 13:19:47,FALSE,NA,"951443522963496960","38676903","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SisiAltai",2,FALSE,FALSE,NA,NA,"negative","unknown","how to cancel my flight online can not find cancellation button should be under managing bookingwhere is it","@flight"
"3450","RT @ShabadChawla: @easyJet Flight cancelled. Expense claim denied. Email doesn't accept replies. Web chat offline. No answer on the phone.…",FALSE,0,NA,2018-01-11 13:19:10,FALSE,NA,"951443366696321025",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",2,TRUE,FALSE,NA,NA,"negative","unknown","flight cancelled expense claim denied email doesnt accept replies web chat offline no answer on the phone…","@flight"
"3451","@easyJet Flight cancelled. Expense claim denied. Email doesn't accept replies. Web chat offline. No answer on the phone. Bravo.",FALSE,1,"easyJet",2018-01-11 13:17:17,FALSE,NA,"951442893532692480","38676903","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShabadChawla",2,FALSE,FALSE,NA,NA,"negative","unknown","flight cancelled expense claim denied email doesnt accept replies web chat offline no answer on the phone bravo","@flight"
"3452","RT @towertalk: Nine women stranded at Geneva because our @easyJet flight was late and the 12.30pm @easyBus driver wouldn’t wait 5 minutes.…",FALSE,0,NA,2018-01-11 13:08:14,FALSE,NA,"951440615417565184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","05nickyberg",3,TRUE,FALSE,NA,NA,"positive","unknown","nine women stranded at geneva because ourflight was late and the pmdriver wouldn’t waitminutes…","@flight"
"3453","@JoeCessnaPilot @easyJet Not for love of the company, that's for sure. For me they just happen to have the most con… https://t.co/sq5L4b2RZT",FALSE,0,"JoeCessnaPilot",2018-01-11 12:39:19,TRUE,"951410826929475584","951433339101220870","944643751535894528","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EtSofie",0,FALSE,FALSE,NA,NA,"positive","joy","not for love of the company thats for sure for me they just happen to have the most con…","@flight"
"3454","RT @unicornmunchies: Different airport, different day, same issue @easyJet can't get a flight out of a Scottish airport on time! Is it real…",FALSE,0,NA,2018-01-11 12:18:43,FALSE,NA,"951428153343438848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shyanne22000953",2,TRUE,FALSE,NA,NA,"negative","sadness","different airport different day same issuecant get a flight out of a scottish airport on time is it real…","@flight"
"3455","RT @michaeltinmouth: @easyJet I’ve had no response in the past 9 days to my refund claim: Case ID: 102631066",FALSE,0,NA,2018-01-11 12:15:36,FALSE,NA,"951427371193765890",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"positive","unknown","i’ve had no response in the pastdays to my refund claim case id","@flight"
"3456","RT @tbirchriddell: @easyJet Yesterday it was an hours delay .... who knows today!!",FALSE,0,NA,2018-01-11 12:13:38,FALSE,NA,"951426876228153345",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>","Flight_Refunds",3,TRUE,FALSE,NA,NA,"positive","unknown","yesterday it was an hours delaywho knows today","@flight"
"3457","RT @towertalk: Nine women stranded at Geneva because our @easyJet flight was late and the 12.30pm @easyBus driver wouldn’t wait 5 minutes.…",FALSE,0,NA,2018-01-11 12:07:17,FALSE,NA,"951425278630391808",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",3,TRUE,FALSE,NA,NA,"positive","unknown","nine women stranded at geneva because ourflight was late and the pmdriver wouldn’t waitminutes…","@flight"
"3458","RT @towertalk: Nine women stranded at Geneva because our @easyJet flight was late and the 12.30pm @easyBus driver wouldn’t wait 5 minutes.…",FALSE,0,NA,2018-01-11 12:02:26,FALSE,NA,"951424058096259072",NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>","EzFlightRefunds",3,TRUE,FALSE,NA,NA,"positive","unknown","nine women stranded at geneva because ourflight was late and the pmdriver wouldn’t waitminutes…","@flight"
"3459","Nine women stranded at Geneva because our @easyJet flight was late and the 12.30pm @easyBus driver wouldn’t wait 5… https://t.co/wVNgZaSCED",FALSE,1,NA,2018-01-11 12:01:39,TRUE,NA,"951423860016123904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","towertalk",3,FALSE,FALSE,NA,NA,"positive","unknown","nine women stranded at geneva because ourflight was late and the pmdriver wouldn’t wait …","@flight"
"3460","@easyJet hi I have booked a flight with you but misspelled a name, the website doesn’t seem to allow me to change it.",FALSE,0,"easyJet",2018-01-11 11:39:14,FALSE,NA,"951418220631773185","38676903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johncrisp84",0,FALSE,FALSE,NA,NA,"negative","unknown","hi i have booked a flight with you but misspelled a name the website doesn’t seem to allow me to change it","@flight"
"3461","Such a great flight, thanks @easyJet #inmalta https://t.co/rZ7poak8Pj",FALSE,1,NA,2018-01-11 11:34:45,FALSE,NA,"951417089432178688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skb0807",0,FALSE,FALSE,NA,NA,"neutral","joy","such a great flight thanksinmalta","@flight"
"3462","@Gatwick_Airport If I get off an international flight landing 0745, and then take an domestic flight with @easyJet… https://t.co/kd9oueOdAl",FALSE,0,"Gatwick_Airport",2018-01-11 11:32:21,TRUE,NA,"951416485431439360","33875003","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aberladdie",0,FALSE,FALSE,NA,NA,"negative","sadness","if i get off an international flight landingand then take an domestic flight with …","@flight"
"3463","RT @AnonyAd86: @easyJet still waiting for a reply regarding a compensation claim that was acknowledged on the 12th of December #whatajoke #…",FALSE,0,NA,2018-01-11 11:23:53,FALSE,NA,"951414357807726597",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>","Flight_Refunds",2,TRUE,FALSE,NA,NA,"positive","unknown","still waiting for a reply regarding a compensation claim that was acknowledged on the th of december whatajoke …","@flight"
"3464","RT @Ruairi_Gray: This @easyJet flight is a total joke.. Constantly changing our departure time!  Been sitting waiting more time than we wil…",FALSE,0,NA,2018-01-11 11:16:02,FALSE,NA,"951412381178986498",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","simuhanoun1971",4,TRUE,FALSE,NA,NA,"neutral","unknown","thisflight is a total joke constantly changing our departure timebeen sitting waiting more time than we wil…","@flight"
"3465","@easyJet Hi there...there is a strike announcement for Monday the 15th in Greece. Any info for EZY8094 flight? Thank you.",FALSE,0,"easyJet",2018-01-11 11:14:42,FALSE,NA,"951412042820399105","38676903","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichailZavlaris",0,FALSE,FALSE,NA,NA,"negative","joy","hi therethere is a strike announcement for monday the th in greece any info for ezy flight thank you","@flight"
"3466","@easyJet Perhaps when you train people that work for you, you should explain to them the importance of common sense… https://t.co/zNXLVa3te6",FALSE,0,"easyJet",2018-01-11 11:11:05,TRUE,NA,"951411132727689217","38676903","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnastasiaZKalea",0,FALSE,FALSE,NA,NA,"positive","unknown","perhaps when you train people that work for you you should explain to them the importance of common sense…","@flight"
"3467","RT @ni_spyrou: Stuck in #Athens #aia waiting for some news on #EZY1942 delayed by 3hrs+ @easyJet appalling service, always late this flight",FALSE,0,NA,2018-01-11 10:36:52,FALSE,NA,"951402523587379200",NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>","Flight_Refunds",5,TRUE,FALSE,NA,NA,"negative","unknown","stuck in athens aia waiting for some news on ezy delayed by hrsappalling service always late this flight","@flight"
"3468","RT @ni_spyrou: Stuck in #Athens #aia waiting for some news on #EZY1942 delayed by 3hrs+ @easyJet appalling service, always late this flight",FALSE,0,NA,2018-01-11 10:28:50,FALSE,NA,"951400502411096064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmberKl02324572",5,TRUE,FALSE,NA,NA,"negative","unknown","stuck in athens aia waiting for some news on ezy delayed by hrsappalling service always late this flight","@flight"
"3469","RT @meowimacoww: Congratulations @easyJet lost the bags to around 50+ people on the flight from London Gatwick to Geneva. Many people's ski…",FALSE,0,NA,2018-01-11 10:22:49,FALSE,NA,"951398988200202240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rammirathe1971",1,TRUE,FALSE,NA,NA,"negative","unknown","congratulationslost the bags to aroundpeople on the flight from london gatwick to geneva many peoples ski…","@flight"
"3470","RT @MissToemas: Are you kidding me @easyJet we have been told our flight in cancelled and have been waiting for 3 hours for a hotel. https:…",FALSE,0,NA,2018-01-11 10:14:30,FALSE,NA,"951396893501861888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","taretonge1973",1,TRUE,FALSE,NA,NA,"negative","unknown","are you kidding mewe have been told our flight in cancelled and have been waiting forhours for a hotel …","@flight"
